File Path,Total Links,Wikilinks,Wikilinks with Alias,Wikilinks with Path,Wikilinks with Leading Slash,Markdown Links,Markdown Links with Leading Slash,External Links,Has Leading Slash Issues
"notes/general-circle/old-gc-tasks/✅ SUP-188 25,000 to each of the 8 circle leads.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-184 Publish Role Advice Process.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-182 CXI Tactical Meeting #5.md",8,8,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-18 General Circle implements governance token.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-177 Weekly Update Feb 22.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-176 SuperBenefit Townhall & Agenda.md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-tasks/✅ SUP-174 Follow up with Peter to make an introduction to Ayusha .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-172 Publish call for contributions to identity design project in communication guild .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-171 Set up new thread and project on landscaping and sense-making design .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-169 Activate Discord channel refactor .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-168 Wrap ToC project.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-166 Design first expedition. Frame up how to do a first run through of a surfacing, selection and allocation process.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-164 [BOUNTY] Update _Getting Started to web3_ Notion page.md",7,1,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-tasks/✅ SUP-163 Mini-Review of Governance conducted and recommendations shared.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-162 CXI Tactical Meeting #4.md",13,11,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-tasks/✅ SUP-155 Point people to the Impact tag in the web3 library - post in Discord .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-156 Post about NAS Academy course .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-161 Publish _how to setup a wallet_ content .md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-tasks/✅ SUP-154 CXI Tactical Meeting #3.md",3,3,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-152 Update Discord welcome message.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-15 General Circle shares and tests the governance token concept for Contributors.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-151 Pre-launch contribution register.md",23,21,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-tasks/✅ SUP-150 Pre-share post with web3 influencers.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-144 Q- should web3 be capitalized sometimes, always, never_ .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-145 guide page needs to be populated with articles widget .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-149 Tidy up CXI Resources on Clarity.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-142 test reward.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-14 General Circle develops a governance token concept ($SPRB).md",2,2,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-140 Draw up high-level outline of the resource flow squad.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-138 Proposal 3- Create $SPRB ERC20 token for the SuperBenefit DAO [DRAFT].md",16,4,0,0,0,7,0,5,NO
"notes/general-circle/old-gc-tasks/✅ SUP-141 CXI Tactical Meeting #2.md",22,4,0,0,0,9,0,9,NO
"notes/general-circle/old-gc-tasks/✅ SUP-13 Squads and General Circle do their work.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-135 Launch Strategy.md",2,0,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-tasks/✅ SUP-136 Write crowdfund post.md",2,0,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-tasks/✅ SUP-137 Create SB Multisig.md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-tasks/✅ SUP-129 Compile ToC Feedback .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-127 ToC Announcement in Discord-Reminder of Review Session.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-126 Announcement in Discord about ToC Feedback Process.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-128 Reminder ToC Feedback in Discord.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-124 Update learning pathways page on Notion .md",2,0,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-tasks/✅ SUP-120 [DRAFT] Proposal to create new roles in the Community Experience Squad.md",2,0,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-tasks/✅ SUP-125 Weekly Update - Feb 1.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-122 CXI Tactical Meeting #1.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-118 add assumptions for percentage allocation to demonstrate embedding SB values e.g. allocation of $ crowdfund in relation to contributors.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-12 General Circle convenes its second Tactical Meeting.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-117 community has ability to make changes to this distribution so start with this straw dog, get started .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-119 Weekly Update (Jan 18).md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-115 SPRB Design Conversation.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-113 Connect with people following up from Town Hall.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-114 Send survey with ToC .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-111 Delete web3 library content .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-110 Note to General Circle on process for adding new articles to web3 library .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-11 Squads convene their own Tactical Meetings .md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-109 Attend onboarding for Krause House .md",5,0,0,0,0,5,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-108 CXI Tactical Meeting #0.md",9,0,0,0,0,5,0,4,NO
"notes/general-circle/old-gc-tasks/✅ SUP-104 @Lewwwk to Boost the account.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-107 @Lewwwk Finalize Lead Roles for Alex and Rowan.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-100 Set up metrics tracking in Notion.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-tasks/✅ SUP-10 General Circle convenes its first Tactical Meeting.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (12-11-2023).md",8,0,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (12-04-2023).md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (18-11-2024).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (06-05-2024).md",12,0,0,0,0,6,0,6,NO
"notes/general-circle/old-gc-meetings/GC Meeting (16-06-2025).md",8,0,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (21-10-2024).md",8,0,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (28-04-2025).md",8,0,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (11-11-2024).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (31-03-2025).md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (24-03-2025).md",2,0,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly 22424.md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (01-04-2024).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (15-04-2024).md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/General Circle Meeting 181223.md",12,0,0,0,0,6,0,6,NO
"notes/general-circle/old-gc-meetings/General Circle Meeting 8124.md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (29-07-2024).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/General Circle Meeting (112723).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC weekly meeting 91224.md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (31-10-2025).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (27-01-2025).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (30-06-2025).md",10,0,0,0,0,5,0,5,NO
"notes/general-circle/old-gc-meetings/GC Meeting (26-05-2025).md",10,0,0,0,0,5,0,5,NO
"notes/general-circle/old-gc-meetings/GC weekly meeting 24624.md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (24-02-2025).md",8,0,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (23-06-2025).md",8,0,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (21-02-2024).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC weekly meeting 19824.md",18,0,0,0,0,9,0,9,NO
"notes/general-circle/old-gc-meetings/GC Meeting (19-05-2025).md",8,0,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (17-03-2025).md",10,0,0,0,0,5,0,5,NO
"notes/general-circle/old-gc-meetings/GC Meeting (14-04-2025).md",8,0,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (13-01-2025).md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (12-05-2025).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (09-06-2025).md",8,0,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (10-02-2025).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (07-04-2025).md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (03-03-2025).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (06-01-2025).md",8,0,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (03-02-2025).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (02-06-2025).md",10,0,0,0,0,5,0,5,NO
"notes/general-circle/old-gc-meetings/GC Meeting (17-02-2025).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (30-09-2024).md",10,0,0,0,0,5,0,5,NO
"notes/general-circle/old-gc-meetings/GC Meeting (07-10-2024).md",8,0,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (26-08-2024).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Weekly Meeting (9924).md",16,0,0,0,0,8,0,8,NO
"notes/general-circle/old-gc-meetings/GC Meeting (23-09-2024).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Weekly Meeting (15724).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (05-08-2024).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting 29124.md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting 22124.md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/General Circle weekly meeting 25324.md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/General Circle weekly meeting 18324.md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting 15124.md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (281024).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting 5224.md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (141024).md",12,0,0,0,0,6,0,6,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (61724).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (112023).md",2,0,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (41124).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (29424).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (27524).md",8,0,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (26224).md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (20524).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (19224).md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (10624).md",6,0,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (12224).md",10,0,0,0,0,5,0,5,NO
"notes/general-circle/old-gc-meetings/GC Meeting (31-01-2022).md",28,23,0,3,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (31-07-2023).md",9,5,0,2,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (30-10-2023).md",17,5,0,0,0,6,0,6,NO
"notes/general-circle/old-gc-meetings/GC Meeting (30-05-2022).md",8,6,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (30-01-2023).md",13,5,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (29-08-2022).md",5,5,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (29-04-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (29-05-2023).md",3,3,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (29-01-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (28-11-2022).md",24,7,0,1,0,8,0,8,NO
"notes/general-circle/old-gc-meetings/GC Meeting (28-10-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (28-08-2023).md",9,7,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (28-03-2022).md",13,11,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (28-02-2022).md",11,11,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (27-12-2021).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (27-11-2023).md",9,5,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (27-06-2022).md",6,4,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (27-05-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (27-03-2023).md",8,4,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (27-02-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (26-12-2022).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (26-09-2022).md",7,4,0,1,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (26-06-2023).md",8,4,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (26-02-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (25-12-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (25-09-2023).md",16,6,0,0,0,5,0,5,NO
"notes/general-circle/old-gc-meetings/GC Meeting (25-07-2022).md",6,4,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (25-04-2022).md",19,7,0,0,0,6,0,6,NO
"notes/general-circle/old-gc-meetings/GC Meeting (25-03-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (24-10-2022).md",10,6,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (24-07-2023).md",11,6,0,1,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (24-06-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (24-04-2023).md",4,2,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (24-01-2022).md",24,14,0,0,0,5,0,5,NO
"notes/general-circle/old-gc-meetings/GC Meeting (23-10-2023).md",6,4,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (23-05-2022).md",16,8,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (23-01-2023).md",12,4,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (22-08-2022).md",7,6,0,1,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (22-05-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (22-04-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (22-01-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (21-11-2022).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (21-02-2022).md",12,8,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (21-03-2022).md",12,8,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (21-08-2023).md",10,6,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (20-12-2021).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (20-06-2022).md",4,2,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (20-05-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (20-11-2023).md",11,5,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (20-03-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (19-09-2022).md",17,7,0,0,0,5,0,5,NO
"notes/general-circle/old-gc-meetings/GC Meeting (20-02-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (19-12-2022).md",10,5,0,1,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (19-08-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (19-06-2023).md",3,3,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (18-12-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (19-02-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (18-09-2023).md",4,3,0,1,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (18-07-2022).md",6,6,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (18-04-2022).md",20,10,0,0,0,5,0,5,NO
"notes/general-circle/old-gc-meetings/GC Meeting (18-03-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (17-10-2022).md",17,8,0,1,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (17-07-2023).md",10,5,0,1,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (17-06-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (17-04-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (17-01-2022).md",9,9,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (16-10-2023).md",8,4,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (16-09-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (16-05-2022).md",14,7,0,0,0,4,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (16-01-2023).md",13,6,0,1,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (15-08-2022).md",10,6,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (15-07-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (15-05-2023).md",7,4,0,1,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (15-01-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (14-11-2022).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (14-10-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (14-08-2023).md",3,1,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (14-03-2022).md",12,10,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (13-12-2021).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (14-02-2022).md",16,14,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (13-11-2023).md",41,5,0,0,0,18,0,18,NO
"notes/general-circle/old-gc-meetings/GC Meeting (13-06-2022).md",7,7,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (13-02-2023).md",15,3,0,0,0,6,0,6,NO
"notes/general-circle/old-gc-meetings/GC Meeting (13-03-2023).md",14,4,0,0,0,6,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (13-05-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (12-12-2022).md",17,4,0,0,0,7,0,6,NO
"notes/general-circle/old-gc-meetings/GC Meeting (12-09-2022).md",8,6,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (12-06-2023).md",5,3,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (12-02-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (11-12-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (11-04-2022).md",12,10,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (11-09-2023).md",3,1,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (11-07-2022).md",9,5,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (11-03-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (10-10-2022).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (10-07-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (10-06-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (10-04-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (10-01-2022).md",24,23,0,1,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (09-12-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (09-10-2023).md",11,5,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (09-09-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (09-01-2023).md",7,5,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (09-05-2022).md",13,9,0,0,0,3,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (08-08-2022).md",4,4,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (08-05-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (08-01-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (07-11-2022).md",29,11,0,0,0,9,0,9,NO
"notes/general-circle/old-gc-meetings/GC Meeting (07-08-2023).md",7,4,0,1,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (07-03-2022).md",6,4,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (07-02-2022).md",23,15,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (06-11-2023).md",17,5,0,0,0,6,0,6,NO
"notes/general-circle/old-gc-meetings/GC Meeting (06-06-2022).md",16,8,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (06-03-2023).md",6,4,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (06-02-2023).md",19,10,0,3,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (05-12-2022).md",43,4,0,1,0,19,0,19,NO
"notes/general-circle/old-gc-meetings/GC Meeting (05-09-2022).md",6,6,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (05-06-2023).md",5,3,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (05-02-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (04-12-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (04-11-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (04-09-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (04-07-2022).md",10,5,0,1,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (04-04-2022).md",10,8,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (04-03-2024).md",1,1,0,0,0,0,0,0,NO
